date,country,population,total,one_shot,one_shot_perc,two_shots,two_shots_perc,three_shots,three_shots_perc,day,month
2021-04-27,France,67813000,21019084,15039080,0.2218,5991024,0.0883,6725,0.0001,27,4
2021-04-28,France,67813000,21504845,15338678,0.2262,6185663,0.0912,8159,0.0001,28,4
2021-04-29,France,67813000,22061682,15695898,0.2315,6399986,0.0944,9448,0.0001,29,4
2021-04-30,France,67813000,22621234,16068169,0.2369,6605366,0.0974,10583,0.0002,30,4
2021-05-01,France,67813000,22841631,16235849,0.2394,6659892,0.0982,10768,0.0002,1,5
2021-05-02,France,67813000,22971354,16327620,0.2408,6698245,0.0988,10851,0.0002,2,5
2021-05-03,France,67813000,23426278,16616608,0.245,6868402,0.1013,11696,0.0002,3,5
2021-05-04,France,67813000,23968921,16932369,0.2497,7102447,0.1047,12944,0.0002,4,5
2021-05-05,France,67813000,24524252,17259692,0.2545,7335325,0.1082,14267,0.0002,5,5
2021-05-06,France,67813000,25146845,17639350,0.2601,7588003,0.1119,15912,0.0002,6,5
2021-05-07,France,67813000,25779831,18012188,0.2656,7866043,0.116,17146,0.0003,7,5
2021-05-08,France,67813000,26073854,18234380,0.2689,7939943,0.1171,17453,0.0003,8,5
2021-05-09,France,67813000,26248317,18364115,0.2708,7985117,0.1178,17699,0.0003,9,5
2021-05-10,France,67813000,26792733,18677551,0.2754,8222099,0.1212,18943,0.0003,10,5
2021-05-11,France,67813000,27456744,19081539,0.2814,8494868,0.1253,20522,0.0003,11,5
2021-05-12,France,67813000,28126418,19515773,0.2878,8738924,0.1289,22082,0.0003,12,5
2021-05-13,France,67813000,28521927,19854417,0.2928,8796937,0.1297,22518,0.0003,13,5
2021-05-14,France,67813000,29144753,20308611,0.2995,8972200,0.1323,23655,0.0003,14,5
2021-05-15,France,67813000,29614625,20683634,0.305,9070317,0.1338,24108,0.0004,15,5
2021-05-16,France,67813000,29838267,20886413,0.308,9091428,0.1341,24277,0.0004,16,5
2021-05-17,France,67813000,30364874,21262584,0.3135,9244786,0.1363,25840,0.0004,17,5
2021-05-18,France,67813000,30981256,21722817,0.3203,9407703,0.1387,27841,0.0004,18,5
2021-05-19,France,67813000,31593784,22190300,0.3272,9555974,0.1409,30314,0.0004,19,5
2021-05-20,France,67813000,32263987,22697910,0.3347,9725706,0.1434,32662,0.0005,20,5
2021-05-21,France,67813000,32930987,23187647,0.3419,9913758,0.1462,34689,0.0005,21,5
2021-05-22,France,67813000,33359139,23534878,0.3471,9999057,0.1475,35374,0.0005,22,5
2021-05-23,France,67813000,33535316,23696598,0.3494,10013762,0.1477,35624,0.0005,23,5
2021-05-24,France,67813000,33832253,23959821,0.3533,10047927,0.1482,36235,0.0005,24,5
2021-05-25,France,67813000,34425394,24360143,0.3592,10246009,0.1511,38609,0.0006,25,5
2021-05-26,France,67813000,35032453,24773667,0.3653,10445032,0.154,40852,0.0006,26,5
2021-05-27,France,67813000,35704623,25223555,0.372,10679456,0.1575,43050,0.0006,27,5
2021-05-28,France,67813000,36397289,25653173,0.3783,10967120,0.1617,45027,0.0007,28,5
2021-05-29,France,67813000,36847421,25952183,0.3827,11129022,0.1641,45632,0.0007,29,5
2021-05-30,France,67813000,36987245,26059339,0.3843,11162493,0.1646,45803,0.0007,30,5
2021-05-31,France,67813000,37550301,26417423,0.3896,11378670,0.1678,47299,0.0007,31,5
2021-06-01,France,67813000,38234733,26848592,0.3959,11650198,0.1718,49317,0.0007,1,6
2021-06-02,France,67813000,38889722,27268788,0.4021,11897498,0.1754,51336,0.0008,2,6
2021-06-03,France,67813000,39615044,27734512,0.409,12174682,0.1795,53186,0.0008,3,6
2021-06-04,France,67813000,40379002,28190825,0.4157,12503063,0.1844,54970,0.0008,4,6
2021-06-05,France,67813000,40874069,28495667,0.4202,12702321,0.1873,55655,0.0008,5,6
2021-06-06,France,67813000,41056660,28629011,0.4222,12752380,0.1881,55884,0.0008,6,6
2021-06-07,France,67813000,41659733,28969040,0.4272,13023106,0.192,57432,0.0008,7,6
2021-06-08,France,67813000,42346931,29363014,0.433,13329105,0.1966,59270,0.0009,8,6
2021-06-09,France,67813000,43007412,29747991,0.4387,13615068,0.2008,61029,0.0009,9,6
2021-06-10,France,67813000,43699676,30152255,0.4446,13916716,0.2052,62789,0.0009,10,6
2021-06-11,France,67813000,44444417,30538992,0.4503,14290184,0.2107,64315,0.0009,11,6
2021-06-12,France,67813000,44939209,30822293,0.4545,14508605,0.214,64839,0.001,12,6
2021-06-13,France,67813000,45118162,30927200,0.4561,14583352,0.2151,65046,0.001,13,6
2021-06-14,France,67813000,45714513,31168094,0.4596,14944004,0.2204,66503,0.001,14,6
2021-06-15,France,67813000,46408663,31476335,0.4642,15339195,0.2262,68117,0.001,15,6
2021-06-16,France,67813000,47081721,31790363,0.4688,15705697,0.2316,69554,0.001,16,6
2021-06-17,France,67813000,47774068,32108108,0.4735,16089733,0.2373,71023,0.001,17,6
2021-06-18,France,67813000,48539790,32429894,0.4782,16544707,0.244,72412,0.0011,18,6
2021-06-19,France,67813000,49038633,32654262,0.4815,16824276,0.2481,72886,0.0011,19,6
2021-06-20,France,67813000,49215509,32728721,0.4826,16927385,0.2496,73022,0.0011,20,6
2021-06-21,France,67813000,49814129,32924542,0.4855,17334231,0.2556,74082,0.0011,21,6
2021-06-22,France,67813000,50506487,33147792,0.4888,17809950,0.2626,75387,0.0011,22,6
2021-06-23,France,67813000,51181930,33381879,0.4923,18257170,0.2692,76629,0.0011,23,6
2021-06-24,France,67813000,51834981,33623788,0.4958,18675564,0.2754,78034,0.0012,24,6
2021-06-25,France,67813000,52587150,33851466,0.4992,19208789,0.2833,79479,0.0012,25,6
2021-06-26,France,67813000,53112136,34004762,0.5014,19584720,0.2888,80092,0.0012,26,6
2021-06-27,France,67813000,53324172,34060687,0.5023,19741426,0.2911,80266,0.0012,27,6
2021-06-28,France,67813000,53932693,34215500,0.5046,20198775,0.2979,81460,0.0012,28,6
2021-06-29,France,67813000,54625434,34398254,0.5073,20713721,0.3055,83612,0.0012,29,6
2021-06-30,France,67813000,55316784,34602301,0.5103,21205674,0.3127,85690,0.0013,30,6
2021-07-01,France,67813000,56009064,34833768,0.5137,21672427,0.3196,87963,0.0013,1,7
2021-07-02,France,67813000,56759921,35062474,0.517,22201830,0.3274,90141,0.0013,2,7
2021-07-03,France,67813000,57271650,35204534,0.5191,22575416,0.3329,91072,0.0013,3,7
2021-07-04,France,67813000,57469687,35261299,0.52,22717108,0.335,91342,0.0013,4,7
2021-07-05,France,67813000,58058558,35429854,0.5225,23140505,0.3412,93037,0.0014,5,7
2021-07-06,France,67813000,58731774,35626666,0.5254,23622734,0.3484,94941,0.0014,6,7
2021-07-07,France,67813000,59385904,35839924,0.5285,24068754,0.3549,96881,0.0014,7,7
2021-07-08,France,67813000,60043833,36071604,0.5319,24502088,0.3613,99031,0.0015,8,7
2021-07-09,France,67813000,60785735,36300248,0.5353,25023405,0.369,101254,0.0015,9,7
2021-07-10,France,67813000,61275288,36448888,0.5375,25367956,0.3741,102255,0.0015,10,7
2021-07-11,France,67813000,61445837,36509105,0.5384,25478586,0.3757,102543,0.0015,11,7
2021-07-12,France,67813000,62094748,36678549,0.5409,25962133,0.3828,104342,0.0015,12,7
2021-07-13,France,67813000,62910721,36965861,0.5451,26502938,0.3908,106429,0.0016,13,7
2021-07-14,France,67813000,63249609,37146984,0.5478,26662544,0.3932,106879,0.0016,14,7
2021-07-15,France,67813000,64100435,37494115,0.5529,27182340,0.4008,109017,0.0016,15,7
2021-07-16,France,67813000,64977537,37874240,0.5585,27700058,0.4085,111114,0.0016,16,7
2021-07-17,France,67813000,65557803,38133997,0.5623,28029410,0.4133,112012,0.0017,17,7
2021-07-18,France,67813000,65782424,38243744,0.564,28145328,0.415,112327,0.0017,18,7
2021-07-19,France,67813000,66493457,38529272,0.5682,28582160,0.4215,113991,0.0017,19,7
2021-07-20,France,67813000,67323328,38906218,0.5737,29050679,0.4284,115742,0.0017,20,7
2021-07-21,France,67813000,68127548,39302065,0.5796,29473088,0.4346,117329,0.0017,21,7
2021-07-22,France,67813000,68957660,39743159,0.5861,29878589,0.4406,119093,0.0018,22,7
2021-07-23,France,67813000,69821851,40183512,0.5926,30320903,0.4471,121037,0.0018,23,7
2021-07-24,France,67813000,70377230,40468776,0.5968,30599469,0.4512,121876,0.0018,24,7
2021-07-25,France,67813000,70578513,40589906,0.5986,30680733,0.4524,122121,0.0018,25,7
2021-07-26,France,67813000,71249710,40937361,0.6037,31013885,0.4573,123761,0.0018,26,7
2021-07-27,France,67813000,72034792,41401485,0.6105,31347793,0.4623,125499,0.0019,27,7
2021-07-28,France,67813000,72785285,41860970,0.6173,31650072,0.4667,127166,0.0019,28,7
2021-07-29,France,67813000,73553051,42350839,0.6245,31940214,0.471,129019,0.0019,29,7
2021-07-30,France,67813000,74319185,42812702,0.6313,32257995,0.4757,131012,0.0019,30,7
2021-07-31,France,67813000,74790548,43098128,0.6355,32449846,0.4785,131943,0.0019,31,7
2021-08-01,France,67813000,74952768,43210184,0.6372,32500658,0.4793,132201,0.0019,1,8
2021-08-02,France,67813000,75530077,43551865,0.6422,32742568,0.4828,133837,0.002,2,8
2021-08-03,France,67813000,76174879,43950513,0.6481,32997765,0.4866,135599,0.002,3,8
2021-08-04,France,67813000,76770875,44335400,0.6538,33216994,0.4898,137228,0.002,4,8
2021-08-05,France,67813000,77367135,44701608,0.6592,33455124,0.4933,138981,0.002,5,8
2021-08-06,France,67813000,77999943,45061370,0.6645,33736502,0.4975,140850,0.0021,6,8
2021-08-07,France,67813000,78392171,45274523,0.6676,33919886,0.5002,141641,0.0021,7,8
2021-08-08,France,67813000,78529848,45348736,0.6687,33984286,0.5011,141930,0.0021,8,8
2021-08-09,France,67813000,79048744,45607516,0.6725,34249168,0.5051,143514,0.0021,9,8
2021-08-10,France,67813000,79634344,45914416,0.6771,34534939,0.5093,145196,0.0021,10,8
2021-08-11,France,67813000,80175095,46194186,0.6812,34802384,0.5132,146677,0.0022,11,8
2021-08-12,France,67813000,80726339,46465761,0.6852,35088935,0.5174,148380,0.0022,12,8
2021-08-13,France,67813000,81258234,46717942,0.6889,35374587,0.5216,150003,0.0022,13,8
2021-08-14,France,67813000,81601398,46863308,0.6911,35575418,0.5246,150763,0.0022,14,8
2021-08-15,France,67813000,81691108,46902711,0.6916,35626272,0.5254,150987,0.0022,15,8
2021-08-16,France,67813000,82196309,47088909,0.6944,35947725,0.5301,152547,0.0022,16,8
2021-08-17,France,67813000,82749465,47304630,0.6976,36289132,0.5351,154209,0.0023,17,8
2021-08-18,France,67813000,83274522,47503713,0.7005,36618635,0.54,155852,0.0023,18,8
2021-08-19,France,67813000,83793610,47695766,0.7033,36949482,0.5449,157529,0.0023,19,8
2021-08-20,France,67813000,84348103,47882261,0.7061,37320854,0.5503,159380,0.0024,20,8
2021-08-21,France,67813000,84691759,47987077,0.7076,37561273,0.5539,160112,0.0024,21,8
2021-08-22,France,67813000,84811176,48019027,0.7081,37648895,0.5552,160371,0.0024,22,8
2021-08-23,France,67813000,85310742,48160030,0.7102,38008811,0.5605,161956,0.0024,23,8
2021-08-24,France,67813000,85851689,48322554,0.7126,38389121,0.5661,163827,0.0024,24,8
2021-08-25,France,67813000,86355607,48473719,0.7148,38743349,0.5713,165898,0.0024,25,8
2021-08-26,France,67813000,86843853,48616618,0.7169,39089817,0.5764,168493,0.0025,26,8
2021-08-27,France,67813000,87383344,48765076,0.7191,39481635,0.5822,171326,0.0025,27,8
2021-08-28,France,67813000,87725073,48855758,0.7204,39732997,0.5859,172743,0.0025,28,8
2021-08-29,France,67813000,87836274,48883083,0.7209,39816732,0.5872,173269,0.0026,29,8
2021-08-30,France,67813000,88282990,49000515,0.7226,40143281,0.592,178014,0.0026,30,8
2021-08-31,France,67813000,88756478,49129350,0.7245,40480192,0.5969,188243,0.0028,31,8
2021-09-01,France,67813000,89200751,49265519,0.7265,40767898,0.6012,210726,0.0031,1,9
2021-09-02,France,67813000,89589152,49380174,0.7282,41017377,0.6049,237302,0.0035,2,9
2021-09-03,France,67813000,90030123,49498505,0.7299,41312347,0.6092,267338,0.0039,3,9
2021-09-04,France,67813000,90350412,49588399,0.7313,41531499,0.6124,279955,0.0041,4,9
2021-09-05,France,67813000,90420972,49609766,0.7316,41576725,0.6131,284356,0.0042,5,9
2021-09-06,France,67813000,90709130,49685468,0.7327,41758859,0.6158,316391,0.0047,6,9
2021-09-07,France,67813000,91003920,49765785,0.7339,41941701,0.6185,349703,0.0052,7,9
2021-09-08,France,67813000,91330716,49856799,0.7352,42149049,0.6215,379423,0.0056,8,9
2021-09-09,France,67813000,91606130,49933785,0.7363,42315735,0.624,412559,0.0061,9,9
2021-09-10,France,67813000,91941773,50029836,0.7378,42521047,0.627,448361,0.0066,10,9
2021-09-11,France,67813000,92190442,50097005,0.7388,42691123,0.6295,460531,0.0068,11,9
2021-09-12,France,67813000,92238150,50109835,0.7389,42723380,0.63,463321,0.0068,12,9
2021-09-13,France,67813000,92470167,50174416,0.7399,42850835,0.6319,504627,0.0074,13,9
2021-09-14,France,67813000,92729152,50247920,0.741,42981341,0.6338,561109,0.0083,14,9
2021-09-15,France,67813000,93029284,50324588,0.7421,43150143,0.6363,616866,0.0091,15,9
2021-09-16,France,67813000,93267867,50388486,0.7431,43265733,0.638,677069,0.01,16,9
2021-09-17,France,67813000,93553751,50463579,0.7442,43423459,0.6403,731032,0.0108,17,9
2021-09-18,France,67813000,93757260,50511823,0.7449,43563553,0.6424,746667,0.011,18,9
2021-09-19,France,67813000,93791257,50519731,0.745,43587377,0.6428,749114,0.011,19,9
2021-09-20,France,67813000,93979746,50564311,0.7456,43681561,0.6441,799291,0.0118,20,9
2021-09-21,France,67813000,94186880,50610229,0.7463,43780351,0.6456,862151,0.0127,21,9
2021-09-22,France,67813000,94433465,50658940,0.747,43923108,0.6477,917645,0.0135,22,9
2021-09-23,France,67813000,94631328,50702238,0.7477,44015643,0.6491,980163,0.0145,23,9
2021-09-24,France,67813000,94871621,50754562,0.7484,44149337,0.651,1034854,0.0153,24,9
2021-09-25,France,67813000,95038826,50789787,0.749,44265275,0.6528,1051177,0.0155,25,9
2021-09-26,France,67813000,95064469,50795348,0.7491,44283152,0.653,1053457,0.0155,26,9
2021-09-27,France,67813000,95222669,50829336,0.7496,44360306,0.6542,1100785,0.0162,27,9
2021-09-28,France,67813000,95389513,50865860,0.7501,44435863,0.6553,1155867,0.017,28,9
2021-09-29,France,67813000,95588111,50910286,0.7507,44536905,0.6568,1209375,0.0178,29,9
2021-09-30,France,67813000,95754584,50946635,0.7513,44610211,0.6578,1266560,0.0187,30,9
2021-10-01,France,67813000,95977112,51008355,0.7522,44713429,0.6594,1324561,0.0195,1,10
2021-10-02,France,67813000,96116050,51047828,0.7528,44792063,0.6605,1345588,0.0198,2,10
2021-10-03,France,67813000,96134368,51053118,0.7529,44802636,0.6607,1348129,0.0199,3,10
2021-10-04,France,67813000,96280799,51088326,0.7534,44861480,0.6615,1400871,0.0207,4,10
2021-10-05,France,67813000,96440285,51122263,0.7539,44926129,0.6625,1462057,0.0216,5,10
2021-10-06,France,67813000,96628201,51164991,0.7545,45005667,0.6637,1527956,0.0225,6,10
2021-10-07,France,67813000,96786597,51195568,0.755,45068190,0.6646,1593520,0.0235,7,10
2021-10-08,France,67813000,97005909,51245054,0.7557,45160466,0.666,1671427,0.0246,8,10
2021-10-09,France,67813000,97132121,51278731,0.7562,45221605,0.6669,1703017,0.0251,9,10
2021-10-10,France,67813000,97147475,51283453,0.7562,45229123,0.667,1706228,0.0252,10,10
2021-10-11,France,67813000,97289253,51314189,0.7567,45279247,0.6677,1767398,0.0261,11,10
2021-10-12,France,67813000,97446164,51345840,0.7572,45333928,0.6685,1838188,0.0271,12,10
2021-10-13,France,67813000,97623762,51386008,0.7578,45396971,0.6694,1912796,0.0282,13,10
2021-10-14,France,67813000,97775894,51416372,0.7582,45450139,0.6702,1981712,0.0292,14,10
2021-10-15,France,67813000,97989542,51461333,0.7589,45525680,0.6713,2075182,0.0306,15,10
2021-10-16,France,67813000,98101703,51492668,0.7593,45569921,0.672,2111934,0.0311,16,10
2021-10-17,France,67813000,98114436,51496566,0.7594,45575218,0.6721,2115542,0.0312,17,10
2021-10-18,France,67813000,98253651,51525783,0.7598,45617826,0.6727,2183214,0.0322,18,10
2021-10-19,France,67813000,98402964,51552979,0.7602,45663572,0.6734,2259800,0.0333,19,10
2021-10-20,France,67813000,98587855,51588326,0.7607,45716179,0.6742,2356969,0.0348,20,10
2021-10-21,France,67813000,98743309,51614495,0.7611,45761579,0.6748,2441098,0.036,21,10
2021-10-22,France,67813000,98949374,51652945,0.7617,45824258,0.6757,2546251,0.0375,22,10
2021-10-23,France,67813000,99063136,51679979,0.7621,45865563,0.6764,2591791,0.0382,23,10
2021-10-24,France,67813000,99074538,51682926,0.7621,45870361,0.6764,2595487,0.0383,24,10
2021-10-25,France,67813000,99219347,51709036,0.7625,45906780,0.677,2677985,0.0395,25,10
2021-10-26,France,67813000,99365559,51732806,0.7629,45941959,0.6775,2765448,0.0408,26,10
2021-10-27,France,67813000,99551264,51762922,0.7633,45988440,0.6782,2874752,0.0424,27,10
2021-10-28,France,67813000,99698700,51786533,0.7637,46023536,0.6787,2963668,0.0437,28,10
2021-10-29,France,67813000,99899294,51818123,0.7641,46075194,0.6794,3081241,0.0454,29,10
2021-10-30,France,67813000,100003545,51838701,0.7644,46108532,0.6799,3131680,0.0462,30,10
2021-10-31,France,67813000,100013394,51841220,0.7645,46112320,0.68,3135281,0.0462,31,10
2021-11-01,France,67813000,100030034,51849764,0.7646,46117238,0.6801,3138535,0.0463,1,11
2021-11-02,France,67813000,100190287,51876151,0.765,46157479,0.6807,3232324,0.0477,2,11
2021-11-03,France,67813000,100387479,51906285,0.7654,46205494,0.6814,3351500,0.0494,3,11
2021-11-04,France,67813000,100556584,51930109,0.7658,46243127,0.6819,3459335,0.051,4,11
2021-11-05,France,67813000,100783857,51962531,0.7663,46296178,0.6827,3601267,0.0531,5,11
2021-11-06,France,67813000,100904996,51984085,0.7666,46330805,0.6832,3666307,0.0541,6,11
2021-11-07,France,67813000,100916794,51986515,0.7666,46335039,0.6833,3671524,0.0541,7,11
2021-11-08,France,67813000,101102633,52007149,0.7669,46372922,0.6838,3799008,0.056,8,11
2021-11-09,France,67813000,101331812,52029592,0.7673,46417719,0.6845,3961106,0.0584,9,11
2021-11-10,France,67813000,101605825,52061213,0.7677,46472684,0.6853,4148654,0.0612,10,11
2021-11-11,France,67813000,101630346,52065963,0.7678,46479518,0.6854,4161691,0.0614,11,11
2021-11-12,France,67813000,101898590,52095067,0.7682,46534655,0.6862,4345801,0.0641,12,11
2021-11-13,France,67813000,102032392,52115424,0.7685,46567311,0.6867,4426665,0.0653,13,11
2021-11-14,France,67813000,102045803,52117791,0.7686,46571215,0.6868,4433860,0.0654,14,11
2021-11-15,France,67813000,102266100,52138316,0.7689,46609835,0.6873,4595111,0.0678,15,11
2021-11-16,France,67813000,102534484,52161991,0.7692,46653756,0.688,4796011,0.0707,16,11
2021-11-17,France,67813000,102815580,52192536,0.7697,46704088,0.6887,4996352,0.0737,17,11
2021-11-18,France,67813000,103076945,52215996,0.77,46749836,0.6894,5188612,0.0765,18,11
2021-11-19,France,67813000,103415751,52249692,0.7705,46811169,0.6903,5432478,0.0801,19,11
2021-11-20,France,67813000,103580238,52275118,0.7709,46847898,0.6908,5534888,0.0816,20,11
2021-11-21,France,67813000,103597050,52277784,0.7709,46852405,0.6909,5544597,0.0818,21,11
2021-11-22,France,67813000,103833892,52300608,0.7712,46885595,0.6914,5725534,0.0844,22,11
2021-11-23,France,67813000,104135132,52326346,0.7716,46931099,0.6921,5955610,0.0878,23,11
2021-11-24,France,67813000,104446170,52358169,0.7721,46984759,0.6929,6181258,0.0912,24,11
2021-11-25,France,67813000,104777727,52383823,0.7725,47033960,0.6936,6438056,0.0949,25,11
2021-11-26,France,67813000,105266084,52417079,0.773,47108672,0.6947,6818531,0.1005,26,11
2021-11-27,France,67813000,105554513,52440587,0.7733,47158242,0.6954,7033924,0.1037,27,11
2021-11-28,France,67813000,105625335,52444115,0.7734,47168728,0.6956,7090785,0.1046,28,11
2021-11-29,France,67813000,106041283,52463564,0.7737,47222847,0.6964,7433255,0.1096,29,11
2021-11-30,France,67813000,106596349,52488353,0.774,47294683,0.6974,7891773,0.1164,30,11
2021-12-01,France,67813000,107169554,52515754,0.7744,47370128,0.6985,8362220,0.1233,1,12
2021-12-02,France,67813000,107791685,52537887,0.7747,47441654,0.6996,8890806,0.1311,2,12
2021-12-03,France,67813000,108507985,52563469,0.7751,47534482,0.701,9488802,0.1399,3,12
2021-12-04,France,67813000,108923617,52581811,0.7754,47594808,0.7019,9825839,0.1449,4,12
2021-12-05,France,67813000,109039835,52585969,0.7755,47610948,0.7021,9921823,0.1463,5,12
2021-12-06,France,67813000,109635415,52614421,0.7759,47683670,0.7032,10416341,0.1536,6,12
2021-12-07,France,67813000,110397533,52637990,0.7762,47774901,0.7045,11063744,0.1632,7,12
2021-12-08,France,67813000,111108704,52663517,0.7766,47866803,0.7059,11657560,0.1719,8,12
2021-12-09,France,67813000,111892364,52687604,0.777,47960842,0.7073,12323159,0.1817,9,12
2021-12-10,France,67813000,112769570,52715683,0.7774,48071668,0.7089,13061524,0.1926,10,12
2021-12-11,France,67813000,113302115,52735938,0.7777,48147706,0.71,13497806,0.199,11,12
2021-12-12,France,67813000,113473528,52741623,0.7778,48170827,0.7103,13640443,0.2011,12,12
2021-12-13,France,67813000,114175125,52762995,0.7781,48261537,0.7117,14230037,0.2098,13,12
2021-12-14,France,67813000,115089803,52790986,0.7785,48379758,0.7134,14998564,0.2212,14,12
2021-12-15,France,67813000,115929190,52819444,0.7789,48493886,0.7151,15695433,0.2315,15,12
2021-12-16,France,67813000,116839641,52847502,0.7793,48609431,0.7168,16462316,0.2428,16,12
2021-12-17,France,67813000,117810281,52879167,0.7798,48737632,0.7187,17273129,0.2547,17,12
2021-12-18,France,67813000,118387940,52904112,0.7801,48819118,0.7199,17744406,0.2617,18,12
2021-12-19,France,67813000,118595040,52912883,0.7803,48847635,0.7203,17914235,0.2642,19,12
2021-12-20,France,67813000,119317256,52944668,0.7807,48944651,0.7218,18507695,0.2729,20,12
2021-12-21,France,67813000,120153540,52984152,0.7813,49056493,0.7234,19192685,0.283,21,12
2021-12-22,France,67813000,120870291,53023718,0.7819,49155594,0.7249,19770806,0.2915,22,12
2021-12-23,France,67813000,121426170,53057512,0.7824,49234902,0.726,20213624,0.2981,23,12
2021-12-24,France,67813000,121574340,53068213,0.7826,49260910,0.7264,20325110,0.2997,24,12
2021-12-25,France,67813000,121586313,53068993,0.7826,49264480,0.7265,20332741,0.2998,25,12
2021-12-26,France,67813000,121655158,53073692,0.7826,49276358,0.7267,20385014,0.3006,26,12
